,place,ym,gt_visit
3193,(NHM)_TRING,2008_12,5420.0
3194,(NHM)_TRING,2009_01,9118.0
3195,(NHM)_TRING,2009_02,14338.0
3196,(NHM)_TRING,2009_03,8579.0
3198,ROYAL_MUSEUMS_GREENWICH,2008_04,154729.0
3199,ROYAL_MUSEUMS_GREENWICH,2008_05,219292.0
3200,ROYAL_MUSEUMS_GREENWICH,2008_06,196062.0
3201,ROYAL_MUSEUMS_GREENWICH,2008_07,253136.0
3202,ROYAL_MUSEUMS_GREENWICH,2008_08,308931.0
3203,ROYAL_MUSEUMS_GREENWICH,2008_09,154027.0
3204,ROYAL_MUSEUMS_GREENWICH,2008_10,179819.0
3205,ROYAL_MUSEUMS_GREENWICH,2008_11,104292.0
3206,ROYAL_MUSEUMS_GREENWICH,2008_12,97247.0
3207,ROYAL_MUSEUMS_GREENWICH,2009_01,110971.0
3208,ROYAL_MUSEUMS_GREENWICH,2009_02,129714.0
3209,ROYAL_MUSEUMS_GREENWICH,2009_03,160024.0
3211,NATIONAL_MUSEUMS_LIVERPOOL,2008_04,198561.0
3212,NATIONAL_MUSEUMS_LIVERPOOL,2008_05,236068.0
3213,NATIONAL_MUSEUMS_LIVERPOOL,2008_06,238634.0
3214,NATIONAL_MUSEUMS_LIVERPOOL,2008_07,362629.0
3215,NATIONAL_MUSEUMS_LIVERPOOL,2008_08,377971.0
3216,NATIONAL_MUSEUMS_LIVERPOOL,2008_09,207187.0
3217,NATIONAL_MUSEUMS_LIVERPOOL,2008_10,263673.0
3218,NATIONAL_MUSEUMS_LIVERPOOL,2008_11,155686.0
3219,NATIONAL_MUSEUMS_LIVERPOOL,2008_12,107108.0
3220,NATIONAL_MUSEUMS_LIVERPOOL,2009_01,143466.0
3221,NATIONAL_MUSEUMS_LIVERPOOL,2009_02,220804.0
3222,NATIONAL_MUSEUMS_LIVERPOOL,2009_03,178102.0
3224,SCIENCE_MUSEUM_GROUP_TOTAL,2008_04,401874.0
3225,SCIENCE_MUSEUM_GROUP_TOTAL,2008_05,371778.0
3226,SCIENCE_MUSEUM_GROUP_TOTAL,2008_06,290704.0
3227,SCIENCE_MUSEUM_GROUP_TOTAL,2008_07,432564.0
3228,SCIENCE_MUSEUM_GROUP_TOTAL,2008_08,737131.0
3229,SCIENCE_MUSEUM_GROUP_TOTAL,2008_09,270436.0
3230,SCIENCE_MUSEUM_GROUP_TOTAL,2008_10,398661.0
3231,SCIENCE_MUSEUM_GROUP_TOTAL,2008_11,298650.0
3232,SCIENCE_MUSEUM_GROUP_TOTAL,2008_12,267511.0
3233,SCIENCE_MUSEUM_GROUP_TOTAL,2009_01,284584.0
3234,SCIENCE_MUSEUM_GROUP_TOTAL,2009_02,416336.0
3235,SCIENCE_MUSEUM_GROUP_TOTAL,2009_03,341148.0
3237,NATIONAL_COAL_MINING_MUSEUM,2008_04,10831.0
3238,NATIONAL_COAL_MINING_MUSEUM,2008_05,10210.0
3239,NATIONAL_COAL_MINING_MUSEUM,2008_06,8734.0
3240,NATIONAL_COAL_MINING_MUSEUM,2008_07,12877.0
3241,NATIONAL_COAL_MINING_MUSEUM,2008_08,20170.0
3242,NATIONAL_COAL_MINING_MUSEUM,2008_09,6299.0
3243,NATIONAL_COAL_MINING_MUSEUM,2008_10,10643.0
3244,NATIONAL_COAL_MINING_MUSEUM,2008_11,7749.0
3245,NATIONAL_COAL_MINING_MUSEUM,2008_12,5823.0
3246,NATIONAL_COAL_MINING_MUSEUM,2009_01,4841.0
3247,NATIONAL_COAL_MINING_MUSEUM,2009_02,8516.0
3248,NATIONAL_COAL_MINING_MUSEUM,2009_03,9493.0
3250,SCIENCE_SOUTH_KENSINGTON,2008_04,250624.0
3251,SCIENCE_SOUTH_KENSINGTON,2008_05,217333.0
3252,SCIENCE_SOUTH_KENSINGTON,2008_06,178095.0
3253,SCIENCE_SOUTH_KENSINGTON,2008_07,271187.0
3254,SCIENCE_SOUTH_KENSINGTON,2008_08,324734.0
3255,SCIENCE_SOUTH_KENSINGTON,2008_09,149321.0
3256,SCIENCE_SOUTH_KENSINGTON,2008_10,230172.0
3257,SCIENCE_SOUTH_KENSINGTON,2008_11,179175.0
3258,SCIENCE_SOUTH_KENSINGTON,2008_12,173067.0
3259,SCIENCE_SOUTH_KENSINGTON,2009_01,188459.0
3260,SCIENCE_SOUTH_KENSINGTON,2009_02,262457.0
3261,SCIENCE_SOUTH_KENSINGTON,2009_03,222863.0
3263,SCIENCE_NATIONAL_MEDIA_MUSEUM,2008_04,57610.0
3264,SCIENCE_NATIONAL_MEDIA_MUSEUM,2008_05,54629.0
3265,SCIENCE_NATIONAL_MEDIA_MUSEUM,2008_06,45785.0
3266,SCIENCE_NATIONAL_MEDIA_MUSEUM,2008_07,62899.0
3267,SCIENCE_NATIONAL_MEDIA_MUSEUM,2008_08,91451.0
3268,SCIENCE_NATIONAL_MEDIA_MUSEUM,2008_09,44711.0
3269,SCIENCE_NATIONAL_MEDIA_MUSEUM,2008_10,69337.0
3270,SCIENCE_NATIONAL_MEDIA_MUSEUM,2008_11,41252.0
3271,SCIENCE_NATIONAL_MEDIA_MUSEUM,2008_12,47305.0
3272,SCIENCE_NATIONAL_MEDIA_MUSEUM,2009_01,44520.0
3273,SCIENCE_NATIONAL_MEDIA_MUSEUM,2009_02,63663.0
3274,SCIENCE_NATIONAL_MEDIA_MUSEUM,2009_03,49789.0
3276,SCIENCE_NATIONAL_RAILWAY,2008_04,68101.0
3277,SCIENCE_NATIONAL_RAILWAY,2008_05,73317.0
3278,SCIENCE_NATIONAL_RAILWAY,2008_06,49178.0
3279,SCIENCE_NATIONAL_RAILWAY,2008_07,71360.0
3280,SCIENCE_NATIONAL_RAILWAY,2008_08,123924.0
3281,SCIENCE_NATIONAL_RAILWAY,2008_09,55694.0
3282,SCIENCE_NATIONAL_RAILWAY,2008_10,77154.0
3283,SCIENCE_NATIONAL_RAILWAY,2008_11,65220.0
3284,SCIENCE_NATIONAL_RAILWAY,2008_12,34453.0
3285,SCIENCE_NATIONAL_RAILWAY,2009_01,42311.0
3286,SCIENCE_NATIONAL_RAILWAY,2009_02,72217.0
3287,SCIENCE_NATIONAL_RAILWAY,2009_03,49501.0
3289,SCIENCE_LOCOMOTION_SHILDON,2008_04,14608.0
3290,SCIENCE_LOCOMOTION_SHILDON,2008_05,16169.0
3291,SCIENCE_LOCOMOTION_SHILDON,2008_06,8841.0
3292,SCIENCE_LOCOMOTION_SHILDON,2008_07,13854.0
3293,SCIENCE_LOCOMOTION_SHILDON,2008_08,24469.0
3294,SCIENCE_LOCOMOTION_SHILDON,2008_09,14311.0
3295,SCIENCE_LOCOMOTION_SHILDON,2008_10,11296.0
3296,SCIENCE_LOCOMOTION_SHILDON,2008_11,5154.0
3297,SCIENCE_LOCOMOTION_SHILDON,2008_12,6763.0
3298,SCIENCE_LOCOMOTION_SHILDON,2009_01,4353.0
3299,SCIENCE_LOCOMOTION_SHILDON,2009_02,9383.0
3300,SCIENCE_LOCOMOTION_SHILDON,2009_03,9452.0
3315,SCIENCE_SWINDON_(WROUGHTON),2008_04,100.0
3316,SCIENCE_SWINDON_(WROUGHTON),2008_05,120.0
3317,SCIENCE_SWINDON_(WROUGHTON),2008_06,71.0
3318,SCIENCE_SWINDON_(WROUGHTON),2008_07,387.0
3319,SCIENCE_SWINDON_(WROUGHTON),2008_08,152383.0
3320,SCIENCE_SWINDON_(WROUGHTON),2008_09,100.0
3321,SCIENCE_SWINDON_(WROUGHTON),2008_10,59.0
3322,SCIENCE_SWINDON_(WROUGHTON),2008_11,100.0
3323,SCIENCE_SWINDON_(WROUGHTON),2008_12,100.0
3324,SCIENCE_SWINDON_(WROUGHTON),2009_01,100.0
3325,SCIENCE_SWINDON_(WROUGHTON),2009_02,100.0
3326,SCIENCE_SWINDON_(WROUGHTON),2009_03,50.0
3328,NATIONAL_PORTRAIT_GALLERY,2008_04,160389.0
3329,NATIONAL_PORTRAIT_GALLERY,2008_05,145644.0
3330,NATIONAL_PORTRAIT_GALLERY,2008_06,113294.0
3331,NATIONAL_PORTRAIT_GALLERY,2008_07,146056.0
3332,NATIONAL_PORTRAIT_GALLERY,2008_08,155925.0
3333,NATIONAL_PORTRAIT_GALLERY,2008_09,126449.0
3334,NATIONAL_PORTRAIT_GALLERY,2008_10,166301.0
3335,NATIONAL_PORTRAIT_GALLERY,2008_11,183636.0
3336,NATIONAL_PORTRAIT_GALLERY,2008_12,144823.0
3337,NATIONAL_PORTRAIT_GALLERY,2009_01,189475.0
3338,NATIONAL_PORTRAIT_GALLERY,2009_02,135296.0
3339,NATIONAL_PORTRAIT_GALLERY,2009_03,161867.0
3341,RA_TOTAL,2008_04,27135.0
3342,RA_TOTAL,2008_05,17334.0
3343,RA_TOTAL,2008_06,29401.0
3344,RA_TOTAL,2008_07,27156.0
3345,RA_TOTAL,2008_08,58177.0
3346,RA_TOTAL,2008_09,36021.0
3347,RA_TOTAL,2008_10,25342.0
3348,RA_TOTAL,2008_11,33845.0
3349,RA_TOTAL,2008_12,11656.0
3350,RA_TOTAL,2009_01,17614.0
3351,RA_TOTAL,2009_02,30253.0
3352,RA_TOTAL,2009_03,24512.0
3354,(RA)_LEEDS,2008_04,18465.0
3355,(RA)_LEEDS,2008_05,11805.0
3356,(RA)_LEEDS,2008_06,21659.0
3357,(RA)_LEEDS,2008_07,21319.0
3358,(RA)_LEEDS,2008_08,44505.0
3359,(RA)_LEEDS,2008_09,28021.0
3360,(RA)_LEEDS,2008_10,22159.0
3361,(RA)_LEEDS,2008_11,27714.0
3362,(RA)_LEEDS,2008_12,9408.0
3363,(RA)_LEEDS,2009_01,14624.0
3364,(RA)_LEEDS,2009_02,25287.0
3365,(RA)_LEEDS,2009_03,20007.0
3367,(RA)_FORT_NELSON,2008_04,8670.0
3368,(RA)_FORT_NELSON,2008_05,5529.0
3369,(RA)_FORT_NELSON,2008_06,7742.0
3370,(RA)_FORT_NELSON,2008_07,5837.0
3371,(RA)_FORT_NELSON,2008_08,13672.0
3372,(RA)_FORT_NELSON,2008_09,8000.0
3373,(RA)_FORT_NELSON,2008_10,3183.0
3374,(RA)_FORT_NELSON,2008_11,6131.0
3375,(RA)_FORT_NELSON,2008_12,2248.0
3376,(RA)_FORT_NELSON,2009_01,2990.0
3377,(RA)_FORT_NELSON,2009_02,4966.0
3378,(RA)_FORT_NELSON,2009_03,4505.0
3393,SIR_JOHN_SOANES,2008_04,8316.0
3394,SIR_JOHN_SOANES,2008_05,8351.0
3395,SIR_JOHN_SOANES,2008_06,6665.0
3396,SIR_JOHN_SOANES,2008_07,9085.0
3397,SIR_JOHN_SOANES,2008_08,9297.0
3398,SIR_JOHN_SOANES,2008_09,7504.0
3399,SIR_JOHN_SOANES,2008_10,9264.0
3400,SIR_JOHN_SOANES,2008_11,7368.0
3401,SIR_JOHN_SOANES,2008_12,5420.0
3402,SIR_JOHN_SOANES,2009_01,7843.0
3403,SIR_JOHN_SOANES,2009_02,8388.0
3404,SIR_JOHN_SOANES,2009_03,8944.0
3406,TATE_TOTAL,2008_04,586966.0
3407,TATE_TOTAL,2008_05,611173.0
3408,TATE_TOTAL,2008_06,646381.0
3409,TATE_TOTAL,2008_07,716663.0
3410,TATE_TOTAL,2008_08,851192.0
3411,TATE_TOTAL,2008_09,587983.0
3412,TATE_TOTAL,2008_10,773758.0
3413,TATE_TOTAL,2008_11,601994.0
3414,TATE_TOTAL,2008_12,481314.0
3415,TATE_TOTAL,2009_01,510712.0
3416,TATE_TOTAL,2009_02,539269.0
3417,TATE_TOTAL,2009_03,567779.0
3419,TATE_BRITAIN,2008_04,138119.0
3420,TATE_BRITAIN,2008_05,96816.0
3421,TATE_BRITAIN,2008_06,95746.0
3422,TATE_BRITAIN,2008_07,112746.0
3423,TATE_BRITAIN,2008_08,118294.0
3424,TATE_BRITAIN,2008_09,136605.0
3425,TATE_BRITAIN,2008_10,199997.0
3426,TATE_BRITAIN,2008_11,172007.0
3427,TATE_BRITAIN,2008_12,138717.0
3428,TATE_BRITAIN,2009_01,118376.0
3429,TATE_BRITAIN,2009_02,122786.0
3430,TATE_BRITAIN,2009_03,137446.0
3432,TATE_MODERN,2008_04,365447.0
3433,TATE_MODERN,2008_05,405696.0
3434,TATE_MODERN,2008_06,385546.0
3435,TATE_MODERN,2008_07,386000.0
3436,TATE_MODERN,2008_08,472907.0
3437,TATE_MODERN,2008_09,367947.0
3438,TATE_MODERN,2008_10,487430.0
3439,TATE_MODERN,2008_11,372444.0
3440,TATE_MODERN,2008_12,315836.0
3441,TATE_MODERN,2009_01,344887.0
3442,TATE_MODERN,2009_02,361950.0
3443,TATE_MODERN,2009_03,381791.0
3445,TATE_LIVERPOOL,2008_04,63501.0
3446,TATE_LIVERPOOL,2008_05,89845.0
3447,TATE_LIVERPOOL,2008_06,144565.0
3448,TATE_LIVERPOOL,2008_07,187917.0
3449,TATE_LIVERPOOL,2008_08,225184.0
3450,TATE_LIVERPOOL,2008_09,60770.0
3451,TATE_LIVERPOOL,2008_10,67710.0
3452,TATE_LIVERPOOL,2008_11,50654.0
3453,TATE_LIVERPOOL,2008_12,22046.0
3454,TATE_LIVERPOOL,2009_01,42401.0
3455,TATE_LIVERPOOL,2009_02,45213.0
3456,TATE_LIVERPOOL,2009_03,36152.0
3458,TATE_ST_IVES,2008_04,19899.0
3459,TATE_ST_IVES,2008_05,18816.0
3460,TATE_ST_IVES,2008_06,20524.0
3461,TATE_ST_IVES,2008_07,30000.0
3462,TATE_ST_IVES,2008_08,34807.0
3463,TATE_ST_IVES,2008_09,22661.0
3464,TATE_ST_IVES,2008_10,18621.0
3465,TATE_ST_IVES,2008_11,6889.0
3466,TATE_ST_IVES,2008_12,4715.0
3467,TATE_ST_IVES,2009_01,5048.0
3468,TATE_ST_IVES,2009_02,9320.0
3469,TATE_ST_IVES,2009_03,12390.0
3471,TYNE_&_WEAR_TOTAL,2008_04,142872.0
3472,TYNE_&_WEAR_TOTAL,2008_05,132699.0
3473,TYNE_&_WEAR_TOTAL,2008_06,119366.0
3474,TYNE_&_WEAR_TOTAL,2008_07,146667.0
3475,TYNE_&_WEAR_TOTAL,2008_08,205727.0
3476,TYNE_&_WEAR_TOTAL,2008_09,114289.0
3477,TYNE_&_WEAR_TOTAL,2008_10,140491.0
3478,TYNE_&_WEAR_TOTAL,2008_11,105189.0
3479,TYNE_&_WEAR_TOTAL,2008_12,86487.0
3480,TYNE_&_WEAR_TOTAL,2009_01,92960.0
3481,TYNE_&_WEAR_TOTAL,2009_02,120517.0
3482,TYNE_&_WEAR_TOTAL,2009_03,110828.0
3484,(T&W)_ARBEIA,2008_04,6618.0
3485,(T&W)_ARBEIA,2008_05,7552.0
3486,(T&W)_ARBEIA,2008_06,6623.0
3487,(T&W)_ARBEIA,2008_07,7855.0
3488,(T&W)_ARBEIA,2008_08,10030.0
3489,(T&W)_ARBEIA,2008_09,7085.0
3490,(T&W)_ARBEIA,2008_10,7059.0
3491,(T&W)_ARBEIA,2008_11,3639.0
3492,(T&W)_ARBEIA,2008_12,1492.0
3493,(T&W)_ARBEIA,2009_01,1921.0
3494,(T&W)_ARBEIA,2009_02,2777.0
3495,(T&W)_ARBEIA,2009_03,4287.0
3497,(T&W)_DISCOVERY,2008_04,43530.0
3498,(T&W)_DISCOVERY,2008_05,34383.0
3499,(T&W)_DISCOVERY,2008_06,33377.0
3500,(T&W)_DISCOVERY,2008_07,42691.0
3501,(T&W)_DISCOVERY,2008_08,66366.0
3502,(T&W)_DISCOVERY,2008_09,33472.0
3503,(T&W)_DISCOVERY,2008_10,42383.0
3504,(T&W)_DISCOVERY,2008_11,31393.0
3505,(T&W)_DISCOVERY,2008_12,23747.0
3506,(T&W)_DISCOVERY,2009_01,30965.0
3507,(T&W)_DISCOVERY,2009_02,44793.0
3508,(T&W)_DISCOVERY,2009_03,39252.0
3536,(T&W)_LAING,2008_04,23990.0
3537,(T&W)_LAING,2008_05,24230.0
3538,(T&W)_LAING,2008_06,22809.0
3539,(T&W)_LAING,2008_07,21325.0
3540,(T&W)_LAING,2008_08,24628.0
3541,(T&W)_LAING,2008_09,21731.0
3542,(T&W)_LAING,2008_10,26065.0
3543,(T&W)_LAING,2008_11,25554.0
3544,(T&W)_LAING,2008_12,18817.0
3545,(T&W)_LAING,2009_01,19864.0
3546,(T&W)_LAING,2009_02,20922.0
3547,(T&W)_LAING,2009_03,19806.0
3549,(T&W)_MONKWEARMOUTH,2008_04,3787.0
3550,(T&W)_MONKWEARMOUTH,2008_05,3079.0
3551,(T&W)_MONKWEARMOUTH,2008_06,2469.0
3552,(T&W)_MONKWEARMOUTH,2008_07,2752.0
3553,(T&W)_MONKWEARMOUTH,2008_08,4148.0
3554,(T&W)_MONKWEARMOUTH,2008_09,2207.0
3555,(T&W)_MONKWEARMOUTH,2008_10,1936.0
3556,(T&W)_MONKWEARMOUTH,2008_11,1942.0
3557,(T&W)_MONKWEARMOUTH,2008_12,2004.0
3558,(T&W)_MONKWEARMOUTH,2009_01,2776.0
3559,(T&W)_MONKWEARMOUTH,2009_02,3070.0
3560,(T&W)_MONKWEARMOUTH,2009_03,2937.0
3566,(T&W)_WASHINGTON,2008_08,166.0
3567,(T&W)_WASHINGTON,2008_09,574.0
3568,(T&W)_WASHINGTON,2008_10,249.0
3575,(T&W)_SEGEDUNUM,2008_04,3881.0
3576,(T&W)_SEGEDUNUM,2008_05,5198.0
3577,(T&W)_SEGEDUNUM,2008_06,4179.0
3578,(T&W)_SEGEDUNUM,2008_07,4195.0
3579,(T&W)_SEGEDUNUM,2008_08,6048.0
3580,(T&W)_SEGEDUNUM,2008_09,4109.0
3581,(T&W)_SEGEDUNUM,2008_10,4615.0
3582,(T&W)_SEGEDUNUM,2008_11,4609.0
3583,(T&W)_SEGEDUNUM,2008_12,1215.0
3584,(T&W)_SEGEDUNUM,2009_01,2647.0
3585,(T&W)_SEGEDUNUM,2009_02,2442.0
3586,(T&W)_SEGEDUNUM,2009_03,3300.0
3588,(T&W)_SHIPLEY,2008_04,3329.0
3589,(T&W)_SHIPLEY,2008_05,3023.0
3590,(T&W)_SHIPLEY,2008_06,2788.0
3591,(T&W)_SHIPLEY,2008_07,2128.0
3592,(T&W)_SHIPLEY,2008_08,3129.0
3593,(T&W)_SHIPLEY,2008_09,2282.0
3594,(T&W)_SHIPLEY,2008_10,2759.0
3595,(T&W)_SHIPLEY,2008_11,4622.0
3596,(T&W)_SHIPLEY,2008_12,3219.0
3597,(T&W)_SHIPLEY,2009_01,2438.0
3598,(T&W)_SHIPLEY,2009_02,3415.0
3599,(T&W)_SHIPLEY,2009_03,3625.0
3601,(T&W)_SOUTH_SHIELDS,2008_04,14862.0
3602,(T&W)_SOUTH_SHIELDS,2008_05,14883.0
3603,(T&W)_SOUTH_SHIELDS,2008_06,10037.0
3604,(T&W)_SOUTH_SHIELDS,2008_07,17604.0
3605,(T&W)_SOUTH_SHIELDS,2008_08,24699.0
3606,(T&W)_SOUTH_SHIELDS,2008_09,11821.0
3607,(T&W)_SOUTH_SHIELDS,2008_10,14416.0
3608,(T&W)_SOUTH_SHIELDS,2008_11,10863.0
3609,(T&W)_SOUTH_SHIELDS,2008_12,10592.0
3610,(T&W)_SOUTH_SHIELDS,2009_01,11236.0
3611,(T&W)_SOUTH_SHIELDS,2009_02,11843.0
3612,(T&W)_SOUTH_SHIELDS,2009_03,9660.0
3620,(T&W)_HATTON_GALLERY,2008_10,4531.0
3621,(T&W)_HATTON_GALLERY,2008_11,2283.0
3622,(T&W)_HATTON_GALLERY,2008_12,3701.0
3623,(T&W)_HATTON_GALLERY,2009_01,420.0
3624,(T&W)_HATTON_GALLERY,2009_02,3110.0
3625,(T&W)_HATTON_GALLERY,2009_03,2983.0
3627,(T&W)_STEPHENSON,2008_04,3763.0
3628,(T&W)_STEPHENSON,2008_05,2757.0
3629,(T&W)_STEPHENSON,2008_06,2416.0
3630,(T&W)_STEPHENSON,2008_07,4595.0
3631,(T&W)_STEPHENSON,2008_08,9368.0
3632,(T&W)_STEPHENSON,2008_09,1920.0
3633,(T&W)_STEPHENSON,2008_10,2805.0
3634,(T&W)_STEPHENSON,2008_11,463.0
3635,(T&W)_STEPHENSON,2008_12,2284.0
3636,(T&W)_STEPHENSON,2009_01,26.0
3637,(T&W)_STEPHENSON,2009_02,1017.0
3638,(T&W)_STEPHENSON,2009_03,329.0
3640,(T&W)_SUNDERLAND,2008_04,33204.0
3641,(T&W)_SUNDERLAND,2008_05,27479.0
3642,(T&W)_SUNDERLAND,2008_06,26453.0
3643,(T&W)_SUNDERLAND,2008_07,32418.0
3644,(T&W)_SUNDERLAND,2008_08,39688.0
3645,(T&W)_SUNDERLAND,2008_09,21398.0
3646,(T&W)_SUNDERLAND,2008_10,24620.0
3647,(T&W)_SUNDERLAND,2008_11,19723.0
3648,(T&W)_SUNDERLAND,2008_12,19416.0
3649,(T&W)_SUNDERLAND,2009_01,20667.0
3650,(T&W)_SUNDERLAND,2009_02,26491.0
3651,(T&W)_SUNDERLAND,2009_03,24380.0
3653,(T&W)_MUSEUM_STORE,2008_04,5908.0
3654,(T&W)_MUSEUM_STORE,2008_05,10115.0
3655,(T&W)_MUSEUM_STORE,2008_06,8215.0
3656,(T&W)_MUSEUM_STORE,2008_07,11104.0
3657,(T&W)_MUSEUM_STORE,2008_08,17457.0
3658,(T&W)_MUSEUM_STORE,2008_09,7690.0
3659,(T&W)_MUSEUM_STORE,2008_10,9053.0
3660,(T&W)_MUSEUM_STORE,2008_11,98.0
3663,(T&W)_MUSEUM_STORE,2009_02,637.0
3664,(T&W)_MUSEUM_STORE,2009_03,269.0
3666,V&A_TOTAL,2008_04,193422.0
3667,V&A_TOTAL,2008_05,164546.0
3668,V&A_TOTAL,2008_06,228261.0
3669,V&A_TOTAL,2008_07,192445.0
3670,V&A_TOTAL,2008_08,264365.0
3671,V&A_TOTAL,2008_09,160759.0
3672,V&A_TOTAL,2008_10,200447.0
3673,V&A_TOTAL,2008_11,249910.0
3674,V&A_TOTAL,2008_12,152341.0
3675,V&A_TOTAL,2009_01,199720.0
3676,V&A_TOTAL,2009_02,216356.0
3677,V&A_TOTAL,2009_03,260810.0
3679,(V&A)_SOUTH_KENSINGTON,2008_04,157834.0
3680,(V&A)_SOUTH_KENSINGTON,2008_05,143795.0
3681,(V&A)_SOUTH_KENSINGTON,2008_06,199174.0
3682,(V&A)_SOUTH_KENSINGTON,2008_07,170787.0
3683,(V&A)_SOUTH_KENSINGTON,2008_08,221746.0
3684,(V&A)_SOUTH_KENSINGTON,2008_09,140847.0
3685,(V&A)_SOUTH_KENSINGTON,2008_10,174288.0
3686,(V&A)_SOUTH_KENSINGTON,2008_11,210280.0
3687,(V&A)_SOUTH_KENSINGTON,2008_12,132640.0
3688,(V&A)_SOUTH_KENSINGTON,2009_01,170525.0
3689,(V&A)_SOUTH_KENSINGTON,2009_02,174261.0
3690,(V&A)_SOUTH_KENSINGTON,2009_03,224925.0
3692,(V&A)_CHILDHOOD,2008_04,35330.0
3693,(V&A)_CHILDHOOD,2008_05,20506.0
3694,(V&A)_CHILDHOOD,2008_06,28739.0
3695,(V&A)_CHILDHOOD,2008_07,21454.0
3696,(V&A)_CHILDHOOD,2008_08,42410.0
3697,(V&A)_CHILDHOOD,2008_09,19754.0
3698,(V&A)_CHILDHOOD,2008_10,25895.0
3699,(V&A)_CHILDHOOD,2008_11,39236.0
3700,(V&A)_CHILDHOOD,2008_12,19541.0
3701,(V&A)_CHILDHOOD,2009_01,29016.0
3702,(V&A)_CHILDHOOD,2009_02,41927.0
3703,(V&A)_CHILDHOOD,2009_03,35546.0
3718,(V&A)_BLYTHE_HOUSE,2008_04,258.0
3719,(V&A)_BLYTHE_HOUSE,2008_05,245.0
3720,(V&A)_BLYTHE_HOUSE,2008_06,348.0
3721,(V&A)_BLYTHE_HOUSE,2008_07,204.0
3722,(V&A)_BLYTHE_HOUSE,2008_08,209.0
3723,(V&A)_BLYTHE_HOUSE,2008_09,158.0
3724,(V&A)_BLYTHE_HOUSE,2008_10,264.0
3725,(V&A)_BLYTHE_HOUSE,2008_11,394.0
3726,(V&A)_BLYTHE_HOUSE,2008_12,160.0
3727,(V&A)_BLYTHE_HOUSE,2009_01,179.0
3728,(V&A)_BLYTHE_HOUSE,2009_02,168.0
3729,(V&A)_BLYTHE_HOUSE,2009_03,339.0
3731,WALLACE_COLLECTION,2008_04,29318.0
3732,WALLACE_COLLECTION,2008_05,32130.0
3733,WALLACE_COLLECTION,2008_06,30457.0
3734,WALLACE_COLLECTION,2008_07,30501.0
3735,WALLACE_COLLECTION,2008_08,29650.0
3736,WALLACE_COLLECTION,2008_09,27848.0
3737,WALLACE_COLLECTION,2008_10,36656.0
3738,WALLACE_COLLECTION,2008_11,32465.0
3739,WALLACE_COLLECTION,2008_12,29204.0
3740,WALLACE_COLLECTION,2009_01,28296.0
3741,WALLACE_COLLECTION,2009_02,26862.0
3742,WALLACE_COLLECTION,2009_03,30399.0
3770,TOTAL,2009_04,3637402.0
3771,TOTAL,2009_05,3442322.0
3772,TOTAL,2009_06,3148834.0
3773,TOTAL,2009_07,4143547.0
3774,TOTAL,2009_08,4699363.0
3775,TOTAL,2009_09,3015932.0
3776,TOTAL,2009_10,3785852.0
3777,TOTAL,2009_11,2996818.0
3778,TOTAL,2009_12,2722890.0
3779,TOTAL,2010_01,2880185.0
3780,TOTAL,2010_02,3486113.0
3781,TOTAL,2010_03,3490065.0
3783,BRITISH_MUSEUM,2009_04,508408.0
3784,BRITISH_MUSEUM,2009_05,471666.0
3785,BRITISH_MUSEUM,2009_06,460450.0
3786,BRITISH_MUSEUM,2009_07,567216.0
3787,BRITISH_MUSEUM,2009_08,549704.0
3788,BRITISH_MUSEUM,2009_09,416677.0
3789,BRITISH_MUSEUM,2009_10,499376.0
3790,BRITISH_MUSEUM,2009_11,384851.0
3791,BRITISH_MUSEUM,2009_12,405153.0
3792,BRITISH_MUSEUM,2010_01,402611.0
3793,BRITISH_MUSEUM,2010_02,457606.0
3794,BRITISH_MUSEUM,2010_03,519990.0
3796,GEFFRYE_MUSEUM,2009_04,7294.0
3797,GEFFRYE_MUSEUM,2009_05,6947.0
3798,GEFFRYE_MUSEUM,2009_06,5744.0
3799,GEFFRYE_MUSEUM,2009_07,6809.0
3800,GEFFRYE_MUSEUM,2009_08,6646.0
3801,GEFFRYE_MUSEUM,2009_09,6128.0
3802,GEFFRYE_MUSEUM,2009_10,7917.0
3803,GEFFRYE_MUSEUM,2009_11,8334.0
3804,GEFFRYE_MUSEUM,2009_12,13132.0
3805,GEFFRYE_MUSEUM,2010_01,8291.0
3806,GEFFRYE_MUSEUM,2010_02,8480.0
3807,GEFFRYE_MUSEUM,2010_03,5694.0
3809,HORNIMAN_MUSEUM,2009_04,63848.0
3810,HORNIMAN_MUSEUM,2009_05,55090.0
3811,HORNIMAN_MUSEUM,2009_06,44110.0
3812,HORNIMAN_MUSEUM,2009_07,62888.0
3813,HORNIMAN_MUSEUM,2009_08,101590.0
3814,HORNIMAN_MUSEUM,2009_09,35427.0
3815,HORNIMAN_MUSEUM,2009_10,52849.0
3816,HORNIMAN_MUSEUM,2009_11,39253.0
3817,HORNIMAN_MUSEUM,2009_12,27951.0
3818,HORNIMAN_MUSEUM,2010_01,39130.0
3819,HORNIMAN_MUSEUM,2010_02,48828.0
3820,HORNIMAN_MUSEUM,2010_03,50337.0
3822,IWM_TOTAL,2009_04,192775.0
3823,IWM_TOTAL,2009_05,187913.0
3824,IWM_TOTAL,2009_06,164958.0
3825,IWM_TOTAL,2009_07,233590.0
3826,IWM_TOTAL,2009_08,243647.0
3827,IWM_TOTAL,2009_09,168580.0
3828,IWM_TOTAL,2009_10,219007.0
