,place,Year,month,gt_visit,ym
1454,Appomattox_Court_House_NHP_(APCO),2014,05,37288,2014_05
1455,Appomattox_Court_House_NHP_(APCO),2013,05,49874,2013_05
1456,Arches_NP_(ARCH),2016,05,201718,2016_05
1457,Arches_NP_(ARCH),2015,05,179804,2015_05
1458,Arches_NP_(ARCH),2014,05,165379,2014_05
1459,Arches_NP_(ARCH),2013,05,149321,2013_05
1460,Arkansas_Post_NMEM_(ARPO),2016,05,3818,2016_05
1461,Arkansas_Post_NMEM_(ARPO),2015,05,6456,2015_05
1462,Arkansas_Post_NMEM_(ARPO),2014,05,5047,2014_05
1463,Arkansas_Post_NMEM_(ARPO),2013,05,5378,2013_05
1464,Arlington_House_The_R.E._Lee_MEM_(ARHO),2016,05,105233,2016_05
1465,Arlington_House_The_R.E._Lee_MEM_(ARHO),2015,05,79827,2015_05
1466,Arlington_House_The_R.E._Lee_MEM_(ARHO),2014,05,105059,2014_05
1467,Arlington_House_The_R.E._Lee_MEM_(ARHO),2013,05,79637,2013_05
1468,Assateague_Island_NS_(ASIS),2016,05,185956,2016_05
1469,Assateague_Island_NS_(ASIS),2015,05,221837,2015_05
1470,Assateague_Island_NS_(ASIS),2014,05,202206,2014_05
1471,Assateague_Island_NS_(ASIS),2013,05,174454,2013_05
1472,Aztec_Ruins_NM_(AZRU),2016,05,7084,2016_05
1473,Aztec_Ruins_NM_(AZRU),2015,05,6301,2015_05
1474,Aztec_Ruins_NM_(AZRU),2014,05,4855,2014_05
1475,Aztec_Ruins_NM_(AZRU),2013,05,4843,2013_05
1476,Badlands_NP_(BADL),2016,05,78863,2016_05
1477,Badlands_NP_(BADL),2015,05,68239,2015_05
1478,Badlands_NP_(BADL),2014,05,63131,2014_05
1479,Badlands_NP_(BADL),2013,05,65043,2013_05
1480,Bandelier_NM_(BAND),2016,05,26597,2016_05
1481,Bandelier_NM_(BAND),2015,05,24647,2015_05
1482,Bandelier_NM_(BAND),2014,05,14817,2014_05
1483,Bandelier_NM_(BAND),2013,05,16107,2013_05
1484,Bent's_Old_Fort_NHS_(BEOL),2016,05,3947,2016_05
1485,Bent's_Old_Fort_NHS_(BEOL),2015,05,3104,2015_05
1486,Bent's_Old_Fort_NHS_(BEOL),2014,05,3439,2014_05
1487,Bent's_Old_Fort_NHS_(BEOL),2013,05,3757,2013_05
1488,Bering_Land_Bridge_NPRES_(BELA),2016,05,172,2016_05
1489,Bering_Land_Bridge_NPRES_(BELA),2015,05,172,2015_05
1490,Bering_Land_Bridge_NPRES_(BELA),2014,05,172,2014_05
1491,Bering_Land_Bridge_NPRES_(BELA),2013,05,172,2013_05
1492,Big_Bend_NP_(BIBE),2016,05,40935,2016_05
1493,Big_Bend_NP_(BIBE),2015,05,30707,2015_05
1494,Big_Bend_NP_(BIBE),2014,05,23653,2014_05
1495,Big_Bend_NP_(BIBE),2013,05,39578,2013_05
1496,Big_Cypress_NPRES_(BICY),2016,05,83736,2016_05
1497,Big_Cypress_NPRES_(BICY),2015,05,72510,2015_05
1498,Big_Cypress_NPRES_(BICY),2014,05,87118,2014_05
1499,Big_Cypress_NPRES_(BICY),2013,05,74480,2013_05
1500,Big_Hole_NB_(BIHO),2016,05,7039,2016_05
1501,Big_Hole_NB_(BIHO),2015,05,5444,2015_05
1502,Big_Hole_NB_(BIHO),2014,05,5089,2014_05
1503,Big_Hole_NB_(BIHO),2013,05,4688,2013_05
1504,Big_South_Fork_NRRA_(BISO),2016,05,83715,2016_05
1505,Big_South_Fork_NRRA_(BISO),2015,05,69955,2015_05
1506,Big_South_Fork_NRRA_(BISO),2014,05,66952,2014_05
1507,Big_South_Fork_NRRA_(BISO),2013,05,60999,2013_05
1508,Big_Thicket_NPRES_(BITH),2016,05,9295,2016_05
1509,Big_Thicket_NPRES_(BITH),2015,05,11378,2015_05
1510,Big_Thicket_NPRES_(BITH),2014,05,9190,2014_05
1511,Big_Thicket_NPRES_(BITH),2013,05,14510,2013_05
1512,Bighorn_Canyon_NRA,2016,05,26266,2016_05
1513,Bighorn_Canyon_NRA,2015,05,26009,2015_05
1514,Bighorn_Canyon_NRA,2014,05,25140,2014_05
1515,Bighorn_Canyon_NRA,2013,05,28578,2013_05
1516,Biscayne_NP,2016,05,61050,2016_05
1517,Biscayne_NP,2015,05,57450,2015_05
1518,Biscayne_NP,2014,05,49710,2014_05
1519,Biscayne_NP,2013,05,54354,2013_05
1520,Black_Canyon_of_the_Gunnison_NP,2016,05,28055,2016_05
1521,Black_Canyon_of_the_Gunnison_NP,2015,05,23176,2015_05
1522,Black_Canyon_of_the_Gunnison_NP,2014,05,21157,2014_05
1523,Black_Canyon_of_the_Gunnison_NP,2013,05,23708,2013_05
1524,Blue_Ridge_PKWY,2016,05,1435847,2016_05
1525,Blue_Ridge_PKWY,2015,05,1406028,2015_05
1526,Blue_Ridge_PKWY,2014,05,1380856,2014_05
1527,Blue_Ridge_PKWY,2013,05,1198785,2013_05
1528,Bluestone_NSR,2016,05,3867,2016_05
1529,Bluestone_NSR,2015,05,4744,2015_05
1530,Bluestone_NSR,2014,05,4911,2014_05
1531,Bluestone_NSR,2013,05,3557,2013_05
1532,Booker_T._Washington_NM,2016,05,3034,2016_05
1533,Booker_T._Washington_NM,2015,05,3250,2015_05
1534,Booker_T._Washington_NM,2014,05,2120,2014_05
1535,Booker_T._Washington_NM,2013,05,2661,2013_05
1536,Boston_African_American_NHS,2016,05,40037,2016_05
1537,Boston_African_American_NHS,2015,05,39742,2015_05
1538,Boston_African_American_NHS,2014,05,38815,2014_05
1539,Boston_African_American_NHS,2013,05,37840,2013_05
1540,Boston_NHP,2016,05,249038,2016_05
1541,Boston_NHP,2015,05,169427,2015_05
1542,Boston_NHP,2014,05,266753,2014_05
1543,Boston_NHP,2013,05,225978,2013_05
1544,Brown_v._Board_of_Education_NHS,2016,05,3256,2016_05
1545,Brown_v._Board_of_Education_NHS,2015,05,2437,2015_05
1546,Brown_v._Board_of_Education_NHS,2014,05,3817,2014_05
1547,Brown_v._Board_of_Education_NHS,2013,05,2487,2013_05
1548,Bryce_Canyon_NP,2016,05,292369,2016_05
1549,Bryce_Canyon_NP,2015,05,197742,2015_05
1550,Bryce_Canyon_NP,2014,05,157099,2014_05
1551,Bryce_Canyon_NP,2013,05,166592,2013_05
1552,Buck_Island_Reef_NM,2016,05,2491,2016_05
1553,Buck_Island_Reef_NM,2015,05,4571,2015_05
1554,Buck_Island_Reef_NM,2014,05,2121,2014_05
1555,Buck_Island_Reef_NM,2013,05,2065,2013_05
1556,Buffalo_NR,2016,05,133672,2016_05
1557,Buffalo_NR,2015,05,161723,2015_05
1558,Buffalo_NR,2014,05,169353,2014_05
1559,Buffalo_NR,2013,05,155872,2013_05
1560,Cabrillo_NM,2016,05,75629,2016_05
1561,Cabrillo_NM,2015,05,81309,2015_05
1562,Cabrillo_NM,2014,05,73258,2014_05
1563,Cabrillo_NM,2013,05,67598,2013_05
1564,Canaveral_NS,2016,05,221608,2016_05
1565,Canaveral_NS,2015,05,191627,2015_05
1566,Canaveral_NS,2014,05,158837,2014_05
1567,Canaveral_NS,2013,05,117644,2013_05
1568,Cane_River_Creole_NHP,2016,05,3471,2016_05
1569,Cane_River_Creole_NHP,2015,05,2815,2015_05
1570,Cane_River_Creole_NHP,2014,05,3217,2014_05
1571,Cane_River_Creole_NHP,2013,05,2457,2013_05
1572,Canyon_de_Chelly_NM,2016,05,40316,2016_05
1573,Canyon_de_Chelly_NM,2015,05,75728,2015_05
1574,Canyon_de_Chelly_NM,2014,05,74538,2014_05
1575,Canyon_de_Chelly_NM,2013,05,74249,2013_05
1576,Canyonlands_NP,2016,05,128507,2016_05
1577,Canyonlands_NP,2015,05,91284,2015_05
1578,Canyonlands_NP,2014,05,66015,2014_05
1579,Canyonlands_NP,2013,05,75369,2013_05
1580,Cape_Cod_NS,2016,05,350720,2016_05
1581,Cape_Cod_NS,2015,05,352496,2015_05
1582,Cape_Cod_NS,2014,05,346841,2014_05
1583,Cape_Cod_NS,2013,05,342756,2013_05
1584,Cape_Hatteras_NS,2016,05,230909,2016_05
1585,Cape_Hatteras_NS,2015,05,211471,2015_05
1586,Cape_Hatteras_NS,2014,05,221980,2014_05
1587,Cape_Hatteras_NS,2013,05,224164,2013_05
1588,Cape_Lookout_NS,2016,05,26656,2016_05
1589,Cape_Lookout_NS,2015,05,46888,2015_05
1590,Cape_Lookout_NS,2014,05,46657,2014_05
1591,Cape_Lookout_NS,2013,05,33007,2013_05
1592,Capitol_Reef_NP,2016,05,174851,2016_05
1593,Capitol_Reef_NP,2015,05,131165,2015_05
1594,Capitol_Reef_NP,2014,05,120903,2014_05
1595,Capitol_Reef_NP,2013,05,114082,2013_05
1596,Capulin_Volcano_NM,2016,05,4761,2016_05
1597,Capulin_Volcano_NM,2015,05,4836,2015_05
1598,Capulin_Volcano_NM,2014,05,4716,2014_05
1599,Capulin_Volcano_NM,2013,05,3791,2013_05
1600,Carl_Sandburg_Home_NHS,2016,05,9639,2016_05
1601,Carl_Sandburg_Home_NHS,2015,05,9194,2015_05
1602,Carl_Sandburg_Home_NHS,2014,05,9190,2014_05
1603,Carl_Sandburg_Home_NHS,2013,05,8891,2013_05
1604,Carlsbad_Caverns_NP,2016,05,40834,2016_05
1605,Carlsbad_Caverns_NP,2015,05,45315,2015_05
1606,Carlsbad_Caverns_NP,2014,05,37253,2014_05
1607,Carlsbad_Caverns_NP,2013,05,37253,2013_05
1608,Casa_Grande_Ruins_NM,2016,05,4258,2016_05
1609,Casa_Grande_Ruins_NM,2015,05,4048,2015_05
1610,Casa_Grande_Ruins_NM,2014,05,3175,2014_05
1611,Casa_Grande_Ruins_NM,2013,05,3124,2013_05
1612,Castillo_de_San_Marcos_NM,2016,05,81701,2016_05
1613,Castillo_de_San_Marcos_NM,2015,05,76787,2015_05
1614,Castillo_de_San_Marcos_NM,2014,05,73276,2014_05
1615,Castillo_de_San_Marcos_NM,2013,05,93180,2013_05
1616,Castle_Clinton_NM,2016,05,448491,2016_05
1617,Castle_Clinton_NM,2015,05,469295,2015_05
1618,Castle_Clinton_NM,2014,05,598887,2014_05
1619,Castle_Clinton_NM,2013,05,0,2013_05
1620,Catoctin_Mountain_Park,2016,05,28153,2016_05
1621,Catoctin_Mountain_Park,2015,05,34293,2015_05
1622,Catoctin_Mountain_Park,2014,05,27902,2014_05
1623,Catoctin_Mountain_Park,2013,05,21726,2013_05
1624,Cedar_Breaks_NM,2016,05,49054,2016_05
1625,Cedar_Breaks_NM,2015,05,42466,2015_05
1626,Cedar_Breaks_NM,2014,05,51634,2014_05
1627,Cedar_Breaks_NM,2013,05,33367,2013_05
1628,Cesar_E._Chavez_NM,2016,05,1750,2016_05
1629,Cesar_E._Chavez_NM,2015,05,1031,2015_05
1630,Cesar_E._Chavez_NM,2014,05,804,2014_05
1631,Cesar_E._Chavez_NM,2013,05,627,2013_05
1632,Chaco_Culture_NHP,2016,05,7914,2016_05
1633,Chaco_Culture_NHP,2015,05,6003,2015_05
1634,Chaco_Culture_NHP,2014,05,5843,2014_05
1635,Chaco_Culture_NHP,2013,05,3466,2013_05
1636,Chamizal_NMEM,2016,05,11619,2016_05
1637,Chamizal_NMEM,2015,05,13456,2015_05
1638,Chamizal_NMEM,2014,05,9672,2014_05
1639,Chamizal_NMEM,2013,05,10761,2013_05
1640,Channel_Islands_NP,2016,05,33476,2016_05
1641,Channel_Islands_NP,2015,05,34023,2015_05
1642,Channel_Islands_NP,2014,05,32869,2014_05
1643,Channel_Islands_NP,2013,05,21009,2013_05
1644,Charles_Pinckney_NHS,2016,05,4976,2016_05
1645,Charles_Pinckney_NHS,2015,05,3837,2015_05
1646,Charles_Pinckney_NHS,2014,05,4101,2014_05
1647,Charles_Pinckney_NHS,2013,05,3826,2013_05
1648,Chattahoochee_River_NRA,2016,05,273486,2016_05
1649,Chattahoochee_River_NRA,2015,05,378812,2015_05
1650,Chattahoochee_River_NRA,2014,05,318634,2014_05
1651,Chattahoochee_River_NRA,2013,05,304300,2013_05
1652,Chesapeake_&_Ohio_Canal_NHP,2016,05,433298,2016_05
1653,Chesapeake_&_Ohio_Canal_NHP,2015,05,689455,2015_05
1654,Chesapeake_&_Ohio_Canal_NHP,2014,05,643315,2014_05
1655,Chesapeake_&_Ohio_Canal_NHP,2013,05,575133,2013_05
1656,Chickamauga_&_Chattanooga_NMP,2016,05,95422,2016_05
1657,Chickamauga_&_Chattanooga_NMP,2015,05,104173,2015_05
1658,Chickamauga_&_Chattanooga_NMP,2014,05,92581,2014_05
1659,Chickamauga_&_Chattanooga_NMP,2013,05,83815,2013_05
1660,Chickasaw_NRA,2016,05,166654,2016_05
1661,Chickasaw_NRA,2015,05,119118,2015_05
1662,Chickasaw_NRA,2014,05,128505,2014_05
1663,Chickasaw_NRA,2013,05,106806,2013_05
1664,Chiricahua_NM,2016,05,3394,2016_05
1665,Chiricahua_NM,2015,05,5595,2015_05
1666,Chiricahua_NM,2014,05,4120,2014_05
1667,Chiricahua_NM,2013,05,3953,2013_05
1668,Christiansted_NHS,2016,05,9136,2016_05
1669,Christiansted_NHS,2015,05,9370,2015_05
1670,Christiansted_NHS,2014,05,8532,2014_05
1671,Christiansted_NHS,2013,05,10375,2013_05
1672,City_of_Rocks_NRES,2016,05,18995,2016_05
1673,City_of_Rocks_NRES,2015,05,14476,2015_05
1674,City_of_Rocks_NRES,2014,05,14097,2014_05
1675,City_of_Rocks_NRES,2013,05,15029,2013_05
1676,Clara_Barton_NHS,2016,05,0,2016_05
1677,Clara_Barton_NHS,2015,05,428,2015_05
1678,Clara_Barton_NHS,2014,05,2535,2014_05
1679,Clara_Barton_NHS,2013,05,1911,2013_05
1680,Colonial_NHP,2016,05,330418,2016_05
1681,Colonial_NHP,2015,05,330316,2015_05
1682,Colonial_NHP,2014,05,330262,2014_05
1683,Colonial_NHP,2013,05,301731,2013_05
1684,Colorado_NM,2016,05,43734,2016_05
1685,Colorado_NM,2015,05,59202,2015_05
1686,Colorado_NM,2014,05,46491,2014_05
1687,Colorado_NM,2013,05,55729,2013_05
1688,Congaree_NP,2016,05,16201,2016_05
1689,Congaree_NP,2015,05,10988,2015_05
1690,Congaree_NP,2014,05,9351,2014_05
1691,Congaree_NP,2013,05,12612,2013_05
1692,Congaree_NP,2012,05,14102,2012_05
1693,Coronado_NMEM,2016,05,10854,2016_05
1694,Coronado_NMEM,2015,05,9671,2015_05
1695,Coronado_NMEM,2014,05,7991,2014_05
1696,Coronado_NMEM,2013,05,5532,2013_05
1697,Cowpens_NB,2016,05,19847,2016_05
1698,Cowpens_NB,2015,05,24809,2015_05
1699,Cowpens_NB,2014,05,19750,2014_05
1700,Cowpens_NB,2013,05,17710,2013_05
1701,Crater_Lake_NP,2016,05,40627,2016_05
1702,Crater_Lake_NP,2015,05,48217,2015_05
1703,Crater_Lake_NP,2014,05,30492,2014_05
1704,Crater_Lake_NP,2013,05,86716,2013_05
1705,Craters_of_the_Moon_NM,2016,05,27103,2016_05
1706,Craters_of_the_Moon_NM,2015,05,26736,2015_05
1707,Craters_of_the_Moon_NM,2014,05,21599,2014_05
1708,Craters_of_the_Moon_NM,2013,05,21273,2013_05
1709,Cumberland_Gap_NHP,2016,05,89555,2016_05
1710,Cumberland_Gap_NHP,2015,05,90820,2015_05
1711,Cumberland_Gap_NHP,2014,05,90088,2014_05
1712,Cumberland_Gap_NHP,2013,05,79121,2013_05
1713,Curecanti_NRA,2016,05,80948,2016_05
1714,Curecanti_NRA,2015,05,95113,2015_05
1715,Curecanti_NRA,2014,05,95007,2014_05
1716,Curecanti_NRA,2013,05,85497,2013_05
1717,Cuyahoga_Valley_NP,2016,05,255362,2016_05
1718,Cuyahoga_Valley_NP,2015,05,283076,2015_05
1719,Cuyahoga_Valley_NP,2014,05,245144,2014_05
1720,Cuyahoga_Valley_NP,2013,05,260588,2013_05
1721,Dayton_Aviation_Heritage_NHP,2016,05,14434,2016_05
1722,Dayton_Aviation_Heritage_NHP,2015,05,12012,2015_05
1723,Dayton_Aviation_Heritage_NHP,2014,05,10175,2014_05
1724,Dayton_Aviation_Heritage_NHP,2013,05,11343,2013_05
1725,De_Soto_NMEM,2016,05,18658,2016_05
1726,De_Soto_NMEM,2015,05,11510,2015_05
1727,De_Soto_NMEM,2014,05,30660,2014_05
1728,De_Soto_NMEM,2013,05,23643,2013_05
1729,Death_Valley_NP,2016,05,101842,2016_05
1730,Death_Valley_NP,2015,05,122137,2015_05
1731,Death_Valley_NP,2014,05,122761,2014_05
1732,Death_Valley_NP,2013,05,93874,2013_05
1733,Delaware_Water_Gap_NRA,2016,05,279308,2016_05
1734,Delaware_Water_Gap_NRA,2015,05,353643,2015_05
1735,Delaware_Water_Gap_NRA,2014,05,353647,2014_05
1736,Delaware_Water_Gap_NRA,2013,05,449310,2013_05
1737,Denali_NP_&_PRES,2016,05,50465,2016_05
1738,Denali_NP_&_PRES,2015,05,55920,2015_05
1739,Denali_NP_&_PRES,2014,05,49380,2014_05
1740,Denali_NP_&_PRES,2013,05,44947,2013_05
1741,Devils_Postpile_NM,2016,05,385,2016_05
1742,Devils_Postpile_NM,2015,05,1995,2015_05
1743,Devils_Postpile_NM,2014,05,2266,2014_05
1744,Devils_Postpile_NM,2013,05,812,2013_05
1745,San_Juan_NHS,2016,06,120556,2016_06
1746,San_Juan_NHS,2015,06,139429,2015_06
1747,San_Juan_NHS,2014,06,119504,2014_06
1748,San_Juan_NHS,2013,06,116626,2013_06
1749,Abraham_Lincoln_Birthplace_NHP_(ABLI),2016,06,29233,2016_06
1750,Abraham_Lincoln_Birthplace_NHP_(ABLI),2015,06,20274,2015_06
1751,Abraham_Lincoln_Birthplace_NHP_(ABLI),2014,06,40058,2014_06
1752,Abraham_Lincoln_Birthplace_NHP_(ABLI),2013,06,25736,2013_06
1753,Acadia_NP_(ACAD),2016,06,445410,2016_06
1754,Acadia_NP_(ACAD),2015,06,359661,2015_06
1755,Acadia_NP_(ACAD),2014,06,338845,2014_06
1756,Acadia_NP_(ACAD),2013,06,315791,2013_06
1757,Adams_NHP,2016,06,26436,2016_06
1758,Adams_NHP,2015,06,30123,2015_06
1759,Adams_NHP,2014,06,33281,2014_06
1760,Adams_NHP,2013,06,40767,2013_06
1761,African_Burial_Ground_NM_(AFBG),2016,06,5345,2016_06
1762,African_Burial_Ground_NM_(AFBG),2015,06,6603,2015_06
1763,African_Burial_Ground_NM_(AFBG),2014,06,6858,2014_06
1764,African_Burial_Ground_NM_(AFBG),2013,06,12533,2013_06
1765,Agate_Fossil_Beds_NM,2016,06,2969,2016_06
1766,Agate_Fossil_Beds_NM,2015,06,2401,2015_06
1767,Agate_Fossil_Beds_NM,2014,06,2162,2014_06
1768,Agate_Fossil_Beds_NM,2013,06,2163,2013_06
1769,Alibates_Flint_Quarries_NM_(ALFL),2016,06,753,2016_06
1770,Alibates_Flint_Quarries_NM_(ALFL),2015,06,890,2015_06
1771,Alibates_Flint_Quarries_NM_(ALFL),2014,06,198,2014_06
1772,Alibates_Flint_Quarries_NM_(ALFL),2013,06,167,2013_06
1773,Allegheny_Portage_Railroad_NHS_(ALPO),2016,06,16487,2016_06
1774,Allegheny_Portage_Railroad_NHS_(ALPO),2015,06,16645,2015_06
1775,Allegheny_Portage_Railroad_NHS_(ALPO),2014,06,15399,2014_06
1776,Allegheny_Portage_Railroad_NHS_(ALPO),2013,06,15023,2013_06
1777,Amistad_NRA_(AMIS),2016,06,168754,2016_06
1778,Amistad_NRA_(AMIS),2015,06,123653,2015_06
1779,Amistad_NRA_(AMIS),2014,06,135531,2014_06
1780,Amistad_NRA_(AMIS),2013,06,86589,2013_06
1781,Andersonville_NHS_(ANDE),2016,06,10019,2016_06
1782,Andersonville_NHS_(ANDE),2015,06,10910,2015_06
1783,Andersonville_NHS_(ANDE),2014,06,11835,2014_06
1784,Andersonville_NHS_(ANDE),2013,06,6946,2013_06
1785,Andrew_Johnson_NHS,2016,06,4582,2016_06
1786,Andrew_Johnson_NHS,2015,06,4157,2015_06
1787,Andrew_Johnson_NHS,2014,06,3765,2014_06
1788,Andrew_Johnson_NHS,2013,06,4283,2013_06
1790,Aniakchak_NM_&_PRES_(ANIA),2015,06,61,2015_06
1791,Aniakchak_NM_&_PRES_(ANIA),2014,06,11,2014_06
1792,Aniakchak_NM_&_PRES_(ANIA),2013,06,11,2013_06
1793,Antietam_NB_(ANTI),2016,06,41630,2016_06
1794,Antietam_NB_(ANTI),2015,06,39867,2015_06
1795,Antietam_NB_(ANTI),2014,06,41851,2014_06
1796,Antietam_NB_(ANTI),2013,06,47740,2013_06
1797,Apostle_Islands_NL_(APIS),2016,06,25404,2016_06
1798,Apostle_Islands_NL_(APIS),2015,06,23867,2015_06
1799,Apostle_Islands_NL_(APIS),2014,06,21671,2014_06
1800,Apostle_Islands_NL_(APIS),2013,06,23334,2013_06
1801,Appomattox_Court_House_NHP_(APCO),2016,06,40858,2016_06
1802,Appomattox_Court_House_NHP_(APCO),2015,06,43243,2015_06
1803,Appomattox_Court_House_NHP_(APCO),2014,06,34846,2014_06
1804,Appomattox_Court_House_NHP_(APCO),2013,06,45141,2013_06
1805,Arches_NP_(ARCH),2016,06,211706,2016_06
1806,Arches_NP_(ARCH),2015,06,189073,2015_06
1807,Arches_NP_(ARCH),2014,06,170286,2014_06
1808,Arches_NP_(ARCH),2013,06,154505,2013_06
1809,Arkansas_Post_NMEM_(ARPO),2016,06,2870,2016_06
1810,Arkansas_Post_NMEM_(ARPO),2015,06,3564,2015_06
1811,Arkansas_Post_NMEM_(ARPO),2014,06,2686,2014_06
1812,Arkansas_Post_NMEM_(ARPO),2013,06,3534,2013_06
1813,Arlington_House_The_R.E._Lee_MEM_(ARHO),2016,06,102537,2016_06
1814,Arlington_House_The_R.E._Lee_MEM_(ARHO),2015,06,71646,2015_06
1815,Arlington_House_The_R.E._Lee_MEM_(ARHO),2014,06,98864,2014_06
1816,Arlington_House_The_R.E._Lee_MEM_(ARHO),2013,06,74315,2013_06
1817,Assateague_Island_NS_(ASIS),2016,06,311532,2016_06
1818,Assateague_Island_NS_(ASIS),2015,06,308514,2015_06
1819,Assateague_Island_NS_(ASIS),2014,06,299147,2014_06
1820,Assateague_Island_NS_(ASIS),2013,06,304231,2013_06
1821,Aztec_Ruins_NM_(AZRU),2016,06,6698,2016_06
1822,Aztec_Ruins_NM_(AZRU),2015,06,7319,2015_06
1823,Aztec_Ruins_NM_(AZRU),2014,06,5438,2014_06
1824,Aztec_Ruins_NM_(AZRU),2013,06,6738,2013_06
1825,Badlands_NP_(BADL),2016,06,196209,2016_06
1826,Badlands_NP_(BADL),2015,06,191593,2015_06
1827,Badlands_NP_(BADL),2014,06,168011,2014_06
1828,Badlands_NP_(BADL),2013,06,177507,2013_06
1829,Bandelier_NM_(BAND),2016,06,20099,2016_06
1830,Bandelier_NM_(BAND),2015,06,19242,2015_06
1831,Bandelier_NM_(BAND),2014,06,13731,2014_06
1832,Bandelier_NM_(BAND),2013,06,15254,2013_06
1833,Bent's_Old_Fort_NHS_(BEOL),2016,06,4296,2016_06
1834,Bent's_Old_Fort_NHS_(BEOL),2015,06,3461,2015_06
1835,Bent's_Old_Fort_NHS_(BEOL),2014,06,3656,2014_06
1836,Bent's_Old_Fort_NHS_(BEOL),2013,06,3281,2013_06
1837,Bering_Land_Bridge_NPRES_(BELA),2016,06,148,2016_06
1838,Bering_Land_Bridge_NPRES_(BELA),2015,06,148,2015_06
1839,Bering_Land_Bridge_NPRES_(BELA),2014,06,148,2014_06
1840,Bering_Land_Bridge_NPRES_(BELA),2013,06,148,2013_06
1841,Big_Bend_NP_(BIBE),2016,06,18630,2016_06
1842,Big_Bend_NP_(BIBE),2015,06,16697,2015_06
1843,Big_Bend_NP_(BIBE),2014,06,23963,2014_06
1844,Big_Bend_NP_(BIBE),2013,06,17284,2013_06
1845,Big_Cypress_NPRES_(BICY),2016,06,59535,2016_06
1846,Big_Cypress_NPRES_(BICY),2015,06,64968,2015_06
1847,Big_Cypress_NPRES_(BICY),2014,06,43338,2014_06
1848,Big_Cypress_NPRES_(BICY),2013,06,47543,2013_06
1849,Big_Hole_NB_(BIHO),2016,06,6647,2016_06
1850,Big_Hole_NB_(BIHO),2015,06,6674,2015_06
1851,Big_Hole_NB_(BIHO),2014,06,6643,2014_06
1852,Big_Hole_NB_(BIHO),2013,06,5689,2013_06
1853,Big_South_Fork_NRRA_(BISO),2016,06,66823,2016_06
1854,Big_South_Fork_NRRA_(BISO),2015,06,90320,2015_06
1855,Big_South_Fork_NRRA_(BISO),2014,06,57575,2014_06
1856,Big_South_Fork_NRRA_(BISO),2013,06,60902,2013_06
1857,Big_Thicket_NPRES_(BITH),2016,06,9900,2016_06
1858,Big_Thicket_NPRES_(BITH),2015,06,9900,2015_06
1859,Big_Thicket_NPRES_(BITH),2014,06,8902,2014_06
1860,Big_Thicket_NPRES_(BITH),2013,06,15845,2013_06
1861,Bighorn_Canyon_NRA,2016,06,36799,2016_06
1862,Bighorn_Canyon_NRA,2015,06,43138,2015_06
1863,Bighorn_Canyon_NRA,2014,06,29571,2014_06
1864,Bighorn_Canyon_NRA,2013,06,43754,2013_06
1865,Biscayne_NP,2016,06,43964,2016_06
1866,Biscayne_NP,2015,06,51499,2015_06
1867,Biscayne_NP,2014,06,58909,2014_06
1868,Biscayne_NP,2013,06,55272,2013_06
1869,Black_Canyon_of_the_Gunnison_NP,2016,06,34433,2016_06
1870,Black_Canyon_of_the_Gunnison_NP,2015,06,33141,2015_06
1871,Black_Canyon_of_the_Gunnison_NP,2014,06,28536,2014_06
1872,Black_Canyon_of_the_Gunnison_NP,2013,06,21927,2013_06
1873,Blue_Ridge_PKWY,2016,06,1742474,2016_06
1874,Blue_Ridge_PKWY,2015,06,1870910,2015_06
1875,Blue_Ridge_PKWY,2014,06,1607713,2014_06
1876,Blue_Ridge_PKWY,2013,06,1601958,2013_06
1877,Bluestone_NSR,2016,06,6082,2016_06
1878,Bluestone_NSR,2015,06,6119,2015_06
1879,Bluestone_NSR,2014,06,7072,2014_06
1880,Bluestone_NSR,2013,06,7989,2013_06
1881,Booker_T._Washington_NM,2016,06,2505,2016_06
1882,Booker_T._Washington_NM,2015,06,5664,2015_06
1883,Booker_T._Washington_NM,2014,06,3464,2014_06
1884,Booker_T._Washington_NM,2013,06,2927,2013_06
1885,Boston_African_American_NHS,2016,06,96169,2016_06
1886,Boston_African_American_NHS,2015,06,95784,2015_06
1887,Boston_African_American_NHS,2014,06,95838,2014_06
1888,Boston_African_American_NHS,2013,06,92598,2013_06
1889,Boston_NHP,2016,06,308934,2016_06
1890,Boston_NHP,2015,06,258839,2015_06
1891,Boston_NHP,2014,06,295635,2014_06
1892,Boston_NHP,2013,06,272449,2013_06
1893,Brown_v._Board_of_Education_NHS,2016,06,2631,2016_06
1894,Brown_v._Board_of_Education_NHS,2015,06,2411,2015_06
1895,Brown_v._Board_of_Education_NHS,2014,06,2486,2014_06
1896,Brown_v._Board_of_Education_NHS,2013,06,2154,2013_06
1897,Bryce_Canyon_NP,2016,06,385814,2016_06
1898,Bryce_Canyon_NP,2015,06,305465,2015_06
1899,Bryce_Canyon_NP,2014,06,211989,2014_06
1900,Bryce_Canyon_NP,2013,06,210292,2013_06
1901,Buck_Island_Reef_NM,2016,06,3707,2016_06
1902,Buck_Island_Reef_NM,2015,06,3322,2015_06
1903,Buck_Island_Reef_NM,2014,06,2658,2014_06
1904,Buck_Island_Reef_NM,2013,06,1432,2013_06
1905,Buffalo_NR,2016,06,176477,2016_06
1906,Buffalo_NR,2015,06,299670,2015_06
1907,Buffalo_NR,2014,06,264577,2014_06
1908,Buffalo_NR,2013,06,223746,2013_06
1909,Cabrillo_NM,2016,06,80500,2016_06
